code_commune;libelle_commune;institution;id_service;service;code_postal;codes_postaux
"14466";"Norolles";"GN";"1007022";"Gendarmerie - Brigade de Blangy-le-Château";"14100";"14100"
"14467";"Noron-l'Abbaye";"GN";"1007033";"Gendarmerie - Brigade de Falaise";"14700";"14700"
"14468";"Noron-la-Poterie";"GN";"1007010";"Gendarmerie - Brigade de Balleroy-sur-Drôme";"14490";"14490"
"14469";"Norrey-en-Auge";"GN";"1007033";"Gendarmerie - Brigade de Falaise";"14620";"14620"
"14473";"Notre-Dame-de-Livaye";"GN";"1007026";"Gendarmerie - Brigade de Cambremer";"14340";"14340"
"14474";"Notre-Dame-d'Estrées-Corbon";"GN";"1007026";"Gendarmerie - Brigade de Cambremer";"14340";"14340"
"14475";"Val d'Arry";"GN";"1007015";"Gendarmerie - Brigade de Villers-Bocage";"14210";"14210-14310"
"14476";"Olendon";"GN";"1007033";"Gendarmerie - Brigade de Falaise";"14170";"14170"
"14478";"Orbec";"GN";"1007049";"Gendarmerie - Brigade d'Orbec";"14290";"14290"
"14480";"Osmanville";"GN";"1007009";"Gendarmerie - Brigade d'Isigny-sur-Mer";"14230";"14230"
"14482";"Ouézy";"GN";"1007035";"Gendarmerie - Brigade de Moult-Chicheboville";"14270";"14270"
"14483";"Ouffières";"GN";"1007039";"Gendarmerie - Brigade du Hom";"14220";"14220"
"14484";"Ouilly-du-Houley";"GN";"1007049";"Gendarmerie - Brigade d'Orbec";"14590";"14590"
"14486";"Ouilly-le-Tesson";"GN";"1007036";"Gendarmerie - Brigade de Bretteville-sur-Laize";"14190";"14190"
"14487";"Ouilly-le-Vicomte";"PN";"";"Commissariat de police de Lisieux";"14100";"14100"
"14488";"Ouistreham";"GN";"1006990";"Gendarmerie - Brigade d'Ouistreham";"14150";"14150"
"14491";"Parfouru-sur-Odon";"GN";"1007015";"Gendarmerie - Brigade de Villers-Bocage";"14310";"14310"
"14492";"Pennedepie";"GN";"1007023";"Gendarmerie - Brigade de Honfleur";"14600";"14600"
"14494";"Périers-en-Auge";"GN";"1007027";"Gendarmerie - Brigade de Dozulé";"14160";"14160"
"14495";"Périers-sur-le-Dan";"GN";"1006990";"Gendarmerie - Brigade d'Ouistreham";"14112";"14112"
"14496";"Périgny";"GN";"1007061";"Gendarmerie - Brigade de Condé-en-Normandie";"14770";"14770"
"14497";"Perrières";"GN";"1007033";"Gendarmerie - Brigade de Falaise";"14170";"14170"
"14498";"Pertheville-Ners";"GN";"1007033";"Gendarmerie - Brigade de Falaise";"14700";"14700"
"14499";"Petiville";"GN";"1006994";"Gendarmerie - Brigade de Saline";"14390";"14390"
"14500";"Pierrefitte-en-Auge";"GN";"1007021";"Gendarmerie - Brigade de Pont-l'Évêque";"14130";"14130"
"14501";"Pierrefitte-en-Cinglais";"GN";"1007038";"Gendarmerie - Brigade de Pont-d'Ouilly";"14690";"14690"
"14502";"Pierrepont";"GN";"1007038";"Gendarmerie - Brigade de Pont-d'Ouilly";"14690";"14690"
"14504";"Le Pin";"GN";"1007049";"Gendarmerie - Brigade d'Orbec";"14590";"14590"
"14506";"Planquery";"GN";"1007010";"Gendarmerie - Brigade de Balleroy-sur-Drôme";"14490";"14490"
"14509";"Plumetot";"GN";"1006988";"Gendarmerie - Brigade de Douvres-la-Délivrande";"14440";"14440"
"14510";"La Pommeraye";"GN";"1007039";"Gendarmerie - Brigade du Hom";"14690";"14690"
"14511";"Pont-Bellanger";"GN";"1007056";"Gendarmerie - Brigade de Vire-Normandie";"14380";"14380"
"14512";"Pontécoulant";"GN";"1007061";"Gendarmerie - Brigade de Condé-en-Normandie";"14110";"14110"
"14514";"Pont-l'Évêque";"GN";"1007021";"Gendarmerie - Brigade de Pont-l'Évêque";"14130";"14130"
"14515";"Port-en-Bessin-Huppain";"GN";"1007006";"Gendarmerie - Brigade de Port-en-Bessin-Huppain";"14520";"14520"
"14516";"Potigny";"GN";"1007036";"Gendarmerie - Brigade de Bretteville-sur-Laize";"14420";"14420"
"14519";"Préaux-Bocage";"GN";"1006992";"Gendarmerie - Brigade d'Évrecy";"14210";"14210"
"14520";"Le Pré-d'Auge";"GN";"1007046";"Gendarmerie - Brigade de Mézidon-Vallée-d'Auge";"14340";"14340"
"14522";"Prêtreville";"GN";"1007050";"Gendarmerie - Brigade de Livarot-Pays-d'Auge";"14140";"14140"
"14524";"Putot-en-Auge";"GN";"1007027";"Gendarmerie - Brigade de Dozulé";"14430";"14430"
"14527";"Belle Vie en Auge";"GN";"1007046";"Gendarmerie - Brigade de Mézidon-Vallée-d'Auge";"14270";"14270-14340"
"14528";"Quetteville";"GN";"1007023";"Gendarmerie - Brigade de Honfleur";"14130";"14130"
"14529";"Ranchy";"GN";"1007001";"Gendarmerie - Brigade de Bayeux";"14400";"14400"
"14530";"Ranville";"GN";"1006994";"Gendarmerie - Brigade de Saline";"14860";"14860"
"14531";"Rapilly";"GN";"1007038";"Gendarmerie - Brigade de Pont-d'Ouilly";"14690";"14690"
"14533";"Repentigny";"GN";"1007026";"Gendarmerie - Brigade de Cambremer";"14340";"14340"
"14534";"Reux";"GN";"1007021";"Gendarmerie - Brigade de Pont-l'Évêque";"14130";"14130"
"14535";"Reviers";"GN";"1007005";"Gendarmerie - Brigade de Creully-sur-Seulles";"14470";"14470"
"14536";"La Rivière-Saint-Sauveur";"PN";"";"Commissariat de police d'Honfleur";"14600";"14600"
"14538";"Castine-en-Plaine";"GN";"1007036";"Gendarmerie - Brigade de Bretteville-sur-Laize";"14540";"14540"
"14540";"Rocques";"GN";"1007049";"Gendarmerie - Brigade d'Orbec";"14100";"14100"
"14541";"La Roque-Baignard";"GN";"1007026";"Gendarmerie - Brigade de Cambremer";"14340";"14340"
"14542";"Rosel";"GN";"1006993";"Gendarmerie - Brigade de Thue-et-Mue";"14740";"14740"
"14543";"Rots";"GN";"1006993";"Gendarmerie - Brigade de Thue-et-Mue";"14980";"14740-14980"
"14546";"Rouvres";"GN";"1007036";"Gendarmerie - Brigade de Bretteville-sur-Laize";"14190";"14190"
"14547";"Rubercy";"GN";"1007011";"Gendarmerie - Brigade de Trévières";"14710";"14710"
"14550";"Rumesnil";"GN";"1007026";"Gendarmerie - Brigade de Cambremer";"14340";"14340"
"14552";"Ryes";"GN";"1007006";"Gendarmerie - Brigade de Port-en-Bessin-Huppain";"14400";"14400"
"14554";"Le Castelet";"GN";"1007036";"Gendarmerie - Brigade de Bretteville-sur-Laize";"14540";"14540"
"14555";"Saint-André-d'Hébertot";"GN";"1007022";"Gendarmerie - Brigade de Blangy-le-Château";"14130";"14130"
"14556";"Saint-André-sur-Orne";"GN";"1007036";"Gendarmerie - Brigade de Bretteville-sur-Laize";"14320";"14320"
"14557";"Saint-Arnoult";"PN";"";"Commissariat de police de Deauville";"14800";"14800"
"14558";"Saint-Aubin-d'Arquenay";"GN";"1006990";"Gendarmerie - Brigade d'Ouistreham";"14970";"14970"
"14559";"Saint-Aubin-des-Bois";"GN";"1007056";"Gendarmerie - Brigade de Vire-Normandie";"14380";"14380"
"14562";"Saint-Aubin-sur-Mer";"GN";"1006988";"Gendarmerie - Brigade de Douvres-la-Délivrande";"14750";"14750"
"14563";"Saint-Benoît-d'Hébertot";"GN";"1007021";"Gendarmerie - Brigade de Pont-l'Évêque";"14130";"14130"
"14565";"Saint-Côme-de-Fresné";"GN";"1007004";"Gendarmerie - Brigade de Courseulles-sur-Mer";"14960";"14960"
"14566";"Saint-Contest";"PN";"";"Commissariat de police de Caen";"14280";"14280"
"14569";"Sainte-Croix-sur-Mer";"GN";"1007004";"Gendarmerie - Brigade de Courseulles-sur-Mer";"14480";"14480"
"14570";"Valorbiquet";"GN";"1007049";"Gendarmerie - Brigade d'Orbec";"14290";"14290"
"14571";"Saint-Denis-de-Mailloc";"GN";"1007049";"Gendarmerie - Brigade d'Orbec";"14100";"14100"
"14572";"Saint-Denis-de-Méré";"GN";"1007061";"Gendarmerie - Brigade de Condé-en-Normandie";"14110";"14110"
"14574";"Saint-Désir";"PN";"";"Commissariat de police de Lisieux";"14100";"14100"
"14575";"Saint-Étienne-la-Thillaye";"GN";"1007021";"Gendarmerie - Brigade de Pont-l'Évêque";"14950";"14950"
"14576";"Val-de-Vie";"GN";"1007050";"Gendarmerie - Brigade de Livarot-Pays-d'Auge";"14140";"14140"
"14578";"Saint-Gatien-des-Bois";"GN";"1007023";"Gendarmerie - Brigade de Honfleur";"14130";"14130"
"14579";"Seulline";"GN";"1007058";"Gendarmerie - Brigade des Monts-d'Aunay";"14260";"14260-14310"
"14582";"Saint-Germain-de-Livet";"GN";"1007050";"Gendarmerie - Brigade de Livarot-Pays-d'Auge";"14100";"14100"
"14586";"Saint-Germain-du-Pert";"GN";"1007009";"Gendarmerie - Brigade d'Isigny-sur-Mer";"14230";"14230"
"14587";"Saint-Germain-la-Blanche-Herbe";"PN";"";"Commissariat de police de Caen";"14280";"14280"
"14588";"Saint-Germain-Langot";"GN";"1007038";"Gendarmerie - Brigade de Pont-d'Ouilly";"14700";"14700"
"14589";"Saint-Germain-le-Vasson";"GN";"1007036";"Gendarmerie - Brigade de Bretteville-sur-Laize";"14190";"14190"
"14590";"Sainte-Honorine-de-Ducy";"GN";"1007014";"Gendarmerie - Brigade de Caumont-sur-Aure";"14240";"14240"
"14591";"Aure sur Mer";"GN";"1007011";"Gendarmerie - Brigade de Trévières";"14520";"14520-14710"
"14592";"Sainte-Honorine-du-Fay";"GN";"1006992";"Gendarmerie - Brigade d'Évrecy";"14210";"14210"
"14593";"Saint-Hymer";"GN";"1007021";"Gendarmerie - Brigade de Pont-l'Évêque";"14130";"14130"
"14595";"Saint-Jean-de-Livet";"GN";"1007050";"Gendarmerie - Brigade de Livarot-Pays-d'Auge";"14100";"14100"
"14598";"Saint-Jouin";"GN";"1007027";"Gendarmerie - Brigade de Dozulé";"14430";"14430"
"14601";"Saint-Julien-sur-Calonne";"GN";"1007021";"Gendarmerie - Brigade de Pont-l'Évêque";"14130";"14130"
"14602";"Saint-Lambert";"GN";"1007039";"Gendarmerie - Brigade du Hom";"14570";"14570"
"14603";"Saint-Laurent-de-Condel";"GN";"1007039";"Gendarmerie - Brigade du Hom";"14220";"14220"
"14605";"Saint-Laurent-sur-Mer";"GN";"1007011";"Gendarmerie - Brigade de Trévières";"14710";"14710"
"14606";"Saint-Léger-Dubosq";"GN";"1007027";"Gendarmerie - Brigade de Dozulé";"14430";"14430"
"14607";"Saint-Louet-sur-Seulles";"GN";"1007015";"Gendarmerie - Brigade de Villers-Bocage";"14310";"14310"
"14609";"Saint-Loup-Hors";"GN";"1007001";"Gendarmerie - Brigade de Bayeux";"14400";"14400"
"14610";"Saint-Manvieu-Norrey";"GN";"1006993";"Gendarmerie - Brigade de Thue-et-Mue";"14740";"14740"
"14613";"Saint-Marcouf";"GN";"1007009";"Gendarmerie - Brigade d'Isigny-sur-Mer";"14330";"14330"
"14614";"Sainte-Marguerite-d'Elle";"GN";"1007010";"Gendarmerie - Brigade de Balleroy-sur-Drôme";"14330";"14330"
"14619";"Sainte-Marie-Outre-l'Eau";"GN";"1007056";"Gendarmerie - Brigade de Vire-Normandie";"14380";"14380"
"14620";"Saint-Martin-aux-Chartrains";"GN";"1007021";"Gendarmerie - Brigade de Pont-l'Évêque";"14130";"14130"
"14621";"Saint-Martin-de-Bienfaite-la-Cressonnière";"GN";"1007049";"Gendarmerie - Brigade d'Orbec";"14290";"14290"
"14622";"Saint-Martin-de-Blagny";"GN";"1007011";"Gendarmerie - Brigade de Trévières";"14710";"14710"
"14623";"Saint-Martin-de-Fontenay";"GN";"1007036";"Gendarmerie - Brigade de Bretteville-sur-Laize";"14320";"14320"
"14625";"Saint-Martin-de-la-Lieue";"GN";"1007050";"Gendarmerie - Brigade de Livarot-Pays-d'Auge";"14100";"14100"
"14626";"Saint-Martin-de-Mailloc";"GN";"1007049";"Gendarmerie - Brigade d'Orbec";"14100";"14100"
"14627";"Saint-Martin-de-Mieux";"GN";"1007033";"Gendarmerie - Brigade de Falaise";"14700";"14700"
"14630";"Saint-Martin-des-Entrées";"GN";"1007001";"Gendarmerie - Brigade de Bayeux";"14400";"14400"
"14635";"Saint-Omer";"GN";"1007039";"Gendarmerie - Brigade du Hom";"14220";"14220"
"14637";"Saint-Ouen-du-Mesnil-Oger";"GN";"1007035";"Gendarmerie - Brigade de Moult-Chicheboville";"14670";"14670"
"14639";"Saint-Ouen-le-Pin";"GN";"1007026";"Gendarmerie - Brigade de Cambremer";"14340";"14340"
"14640";"Saint-Pair";"GN";"1006994";"Gendarmerie - Brigade de Saline";"14670";"14670"
"14643";"Saint-Paul-du-Vernay";"GN";"1007010";"Gendarmerie - Brigade de Balleroy-sur-Drôme";"14490";"14490"
"14644";"Saint-Philbert-des-Champs";"GN";"1007022";"Gendarmerie - Brigade de Blangy-le-Château";"14130";"14130"
"14645";"Saint-Pierre-Azif";"GN";"1007025";"Gendarmerie - Brigade de Villers-sur-Mer";"14950";"14950"
"14646";"Saint-Pierre-Canivet";"GN";"1007033";"Gendarmerie - Brigade de Falaise";"14700";"14700"
"14648";"Saint-Pierre-des-Ifs";"GN";"1007046";"Gendarmerie - Brigade de Mézidon-Vallée-d'Auge";"14100";"14100"
"14649";"Saint-Pierre-du-Bû";"GN";"1007033";"Gendarmerie - Brigade de Falaise";"14700";"14700"
"14650";"Saint-Pierre-du-Fresne";"GN";"1007058";"Gendarmerie - Brigade des Monts-d'Aunay";"14260";"14260"
"14651";"Saint-Pierre-du-Jonquet";"GN";"1006994";"Gendarmerie - Brigade de Saline";"14670";"14670"
"14652";"Saint-Pierre-du-Mont";"GN";"1007009";"Gendarmerie - Brigade d'Isigny-sur-Mer";"14450";"14450"
"14654";"Saint-Pierre-en-Auge";"GN";"1007047";"Gendarmerie - Brigade de Saint-Pierre-en-Auge";"14170";"14140-14170"
"14656";"Saint-Rémy";"GN";"1007039";"Gendarmerie - Brigade du Hom";"14570";"14570"
"14657";"Saint-Samson";"GN";"1006994";"Gendarmerie - Brigade de Saline";"14670";"14670"
"14658";"Noues de Sienne";"GN";"1007056";"Gendarmerie - Brigade de Vire-Normandie";"14380";"14380"
"14659";"Saint-Sylvain";"GN";"1007036";"Gendarmerie - Brigade de Bretteville-sur-Laize";"14190";"14190"
"14660";"Saint-Vaast-en-Auge";"GN";"1007027";"Gendarmerie - Brigade de Dozulé";"14640";"14640"
"14661";"Saint-Vaast-sur-Seulles";"GN";"1007013";"Gendarmerie - Brigade de Tilly-sur-Seulles";"14250";"14250"
"14663";"Saint-Vigor-le-Grand";"GN";"1007001";"Gendarmerie - Brigade de Bayeux";"14400";"14400"
"14664";"Sallen";"GN";"1007014";"Gendarmerie - Brigade de Caumont-sur-Aure";"14240";"14240"
"14665";"Sallenelles";"GN";"1006994";"Gendarmerie - Brigade de Saline";"14121";"14121"
"14667";"Saon";"GN";"1007010";"Gendarmerie - Brigade de Balleroy-sur-Drôme";"14330";"14330"
"14668";"Saonnet";"GN";"1007010";"Gendarmerie - Brigade de Balleroy-sur-Drôme";"14330";"14330"
"14669";"Sassy";"GN";"1007033";"Gendarmerie - Brigade de Falaise";"14170";"14170"
"14672";"Val de Drôme";"GN";"1007014";"Gendarmerie - Brigade de Caumont-sur-Aure";"14240";"14240-14350"
"14674";"Soignolles";"GN";"1007036";"Gendarmerie - Brigade de Bretteville-sur-Laize";"14190";"14190"
"14675";"Soliers";"GN";"1007036";"Gendarmerie - Brigade de Bretteville-sur-Laize";"14540";"14540"
"14676";"Sommervieu";"GN";"1007006";"Gendarmerie - Brigade de Port-en-Bessin-Huppain";"14400";"14400"
"14677";"Soulangy";"GN";"1007033";"Gendarmerie - Brigade de Falaise";"14700";"14700"
"14678";"Soumont-Saint-Quentin";"GN";"1007036";"Gendarmerie - Brigade de Bretteville-sur-Laize";"14420";"14420"
"14679";"Subles";"GN";"1007001";"Gendarmerie - Brigade de Bayeux";"14400";"14400"
"14680";"Sully";"GN";"1007001";"Gendarmerie - Brigade de Bayeux";"14400";"14400"
"14681";"Surrain";"GN";"1007011";"Gendarmerie - Brigade de Trévières";"14710";"14710"
"14682";"Surville";"GN";"1007021";"Gendarmerie - Brigade de Pont-l'Évêque";"14130";"14130"
"14684";"Tessel";"GN";"1007013";"Gendarmerie - Brigade de Tilly-sur-Seulles";"14250";"14250"
"14685";"Thaon";"GN";"1007005";"Gendarmerie - Brigade de Creully-sur-Seulles";"14610";"14610"
"14687";"Le Theil-en-Auge";"GN";"1007023";"Gendarmerie - Brigade de Honfleur";"14130";"14130"
"14689";"Le Hom";"GN";"1007039";"Gendarmerie - Brigade du Hom";"14220";"14220"
"14692";"Tilly-sur-Seulles";"GN";"1007013";"Gendarmerie - Brigade de Tilly-sur-Seulles";"14250";"14250"
"14694";"Le Torquesne";"GN";"1007022";"Gendarmerie - Brigade de Blangy-le-Château";"14130";"14130"
"14698";"Touffréville";"GN";"1006994";"Gendarmerie - Brigade de Saline";"14940";"14940"
"14699";"Touques";"PN";"";"Commissariat de police de Deauville";"14800";"14800"
"14700";"Tour-en-Bessin";"GN";"1007011";"Gendarmerie - Brigade de Trévières";"14400";"14400"
"14701";"Tourgéville";"PN";"";"Commissariat de police de Deauville";"14800";"14800"
"14705";"Tournières";"GN";"1007010";"Gendarmerie - Brigade de Balleroy-sur-Drôme";"14330";"14330"
"14706";"Tourville-en-Auge";"GN";"1007021";"Gendarmerie - Brigade de Pont-l'Évêque";"14130";"14130"
"14707";"Tourville-sur-Odon";"GN";"1006992";"Gendarmerie - Brigade d'Évrecy";"14210";"14210"
"14708";"Tracy-Bocage";"GN";"1007015";"Gendarmerie - Brigade de Villers-Bocage";"14310";"14310"
"14709";"Tracy-sur-Mer";"GN";"1007006";"Gendarmerie - Brigade de Port-en-Bessin-Huppain";"14117";"14117"
"14710";"Tréprel";"GN";"1007038";"Gendarmerie - Brigade de Pont-d'Ouilly";"14690";"14690"
"14711";"Trévières";"GN";"1007011";"Gendarmerie - Brigade de Trévières";"14710";"14710"
"14712";"Saline";"GN";"1006994";"Gendarmerie - Brigade de Saline";"14670";"14670-14940"
"14713";"Montillières-sur-Orne";"GN";"1007039";"Gendarmerie - Brigade du Hom";"14210";"14210"
"14714";"Le Tronquay";"GN";"1007010";"Gendarmerie - Brigade de Balleroy-sur-Drôme";"14490";"14490"
"14715";"Trouville-sur-Mer";"PN";"";"Commissariat de police de Deauville";"14360";"14360"
"14716";"Trungy";"GN";"1007010";"Gendarmerie - Brigade de Balleroy-sur-Drôme";"14490";"14490"
"14719";"Urville";"GN";"1007036";"Gendarmerie - Brigade de Bretteville-sur-Laize";"14190";"14190"
"14720";"Ussy";"GN";"1007033";"Gendarmerie - Brigade de Falaise";"14420";"14420"
"14721";"Vacognes-Neuilly";"GN";"1006992";"Gendarmerie - Brigade d'Évrecy";"14210";"14210"
"14723";"Valsemé";"GN";"1007026";"Gendarmerie - Brigade de Cambremer";"14340";"14340"
"14724";"Varaville";"GN";"1006994";"Gendarmerie - Brigade de Saline";"14390";"14390"
"14726";"Valdallière";"GN";"1007062";"Gendarmerie - Brigade de Valdallière";"14410";"14350-14410"
"14728";"Vaucelles";"GN";"1007001";"Gendarmerie - Brigade de Bayeux";"14400";"14400"
"14731";"Vauville";"GN";"1007025";"Gendarmerie - Brigade de Villers-sur-Mer";"14800";"14800"
"14732";"Vaux-sur-Aure";"GN";"1007001";"Gendarmerie - Brigade de Bayeux";"14400";"14400"
"14733";"Vaux-sur-Seulles";"GN";"1007001";"Gendarmerie - Brigade de Bayeux";"14400";"14400"
"14734";"Vendes";"GN";"1007013";"Gendarmerie - Brigade de Tilly-sur-Seulles";"14250";"14250"
"14735";"Vendeuvre";"GN";"1007047";"Gendarmerie - Brigade de Saint-Pierre-en-Auge";"14170";"14170"
"14737";"Versainville";"GN";"1007033";"Gendarmerie - Brigade de Falaise";"14700";"14700"
"14738";"Verson";"GN";"1006992";"Gendarmerie - Brigade d'Évrecy";"14790";"14790"
"14739";"Ver-sur-Mer";"GN";"1007004";"Gendarmerie - Brigade de Courseulles-sur-Mer";"14114";"14114"
"14740";"La Vespière-Friardel";"GN";"1007049";"Gendarmerie - Brigade d'Orbec";"14290";"14290"
"14741";"Le Vey";"GN";"1007039";"Gendarmerie - Brigade du Hom";"14570";"14570"
"14742";"Vicques";"GN";"1007047";"Gendarmerie - Brigade de Saint-Pierre-en-Auge";"14170";"14170"
"14743";"Victot-Pontfol";"GN";"1007026";"Gendarmerie - Brigade de Cambremer";"14430";"14430"
"14744";"Vienne-en-Bessin";"GN";"1007006";"Gendarmerie - Brigade de Port-en-Bessin-Huppain";"14400";"14400"
"14745";"Vierville-sur-Mer";"GN";"1007011";"Gendarmerie - Brigade de Trévières";"14710";"14710"
"14747";"Vieux";"GN";"1006992";"Gendarmerie - Brigade d'Évrecy";"14930";"14930"
"14748";"Vieux-Bourg";"GN";"1007021";"Gendarmerie - Brigade de Pont-l'Évêque";"14130";"14130"
"14751";"Vignats";"GN";"1007033";"Gendarmerie - Brigade de Falaise";"14700";"14700"
"14752";"Villers-Bocage";"GN";"1007015";"Gendarmerie - Brigade de Villers-Bocage";"14310";"14310"
"14753";"Villers-Canivet";"GN";"1007033";"Gendarmerie - Brigade de Falaise";"14420";"14420"
"14754";"Villers-sur-Mer";"GN";"1007025";"Gendarmerie - Brigade de Villers-sur-Mer";"14640";"14640"
"14755";"Villerville";"GN";"1007023";"Gendarmerie - Brigade de Honfleur";"14113";"14113"
"14756";"La Villette";"GN";"1007061";"Gendarmerie - Brigade de Condé-en-Normandie";"14570";"14570"
"14758";"Villons-les-Buissons";"GN";"1006988";"Gendarmerie - Brigade de Douvres-la-Délivrande";"14610";"14610"
"14759";"Villy-lez-Falaise";"GN";"1007033";"Gendarmerie - Brigade de Falaise";"14700";"14700"
"14760";"Villy-Bocage";"GN";"1007015";"Gendarmerie - Brigade de Villers-Bocage";"14310";"14310"
"14761";"Vimont";"GN";"1007035";"Gendarmerie - Brigade de Moult-Chicheboville";"14370";"14370"
"14762";"Vire Normandie";"GN";"1007056";"Gendarmerie - Brigade de Vire-Normandie";"14500";"14500"
"14764";"Pont-d'Ouilly";"GN";"1007038";"Gendarmerie - Brigade de Pont-d'Ouilly";"14690";"14690"
"15001";"Allanche";"GN";"1009699";"Gendarmerie - Brigade d'Allanche";"15160";"15160"
"15002";"Alleuze";"GN";"1009688";"Gendarmerie - Brigade de Saint-Flour";"15100";"15100"
"15003";"Ally";"GN";"1009672";"Gendarmerie - Brigade de Pleaux";"15700";"15700"
"15004";"Andelat";"GN";"1009688";"Gendarmerie - Brigade de Saint-Flour";"15100";"15100"
"15005";"Anglards-de-Saint-Flour";"GN";"1009688";"Gendarmerie - Brigade de Saint-Flour";"15100";"15100"
"15006";"Anglards-de-Salers";"GN";"1009677";"Gendarmerie - Brigade de Salers";"15380";"15380"
"15007";"Anterrieux";"GN";"1009692";"Gendarmerie - Brigade de Chaudes-Aigues";"15110";"15110"
"15008";"Antignac";"GN";"1009680";"Gendarmerie - Brigade d'Ydes";"15240";"15240"
"15009";"Apchon";"GN";"1009674";"Gendarmerie - Brigade de Riom-ès-Montagnes";"15400";"15400"
"15010";"Arches";"GN";"1009671";"Gendarmerie - Brigade de Mauriac";"15200";"15200"
"15011";"Arnac";"GN";"1009656";"Gendarmerie - Brigade de Laroquebrou";"15150";"15150"
"15012";"Arpajon-sur-Cère";"PN";"";"Commissariat de police d'Aurillac";"15130";"15130"
"15013";"Auriac-l'Église";"GN";"1009695";"Gendarmerie - Brigade de Massiac";"15500";"15500"
"15014";"Aurillac";"PN";"";"Commissariat de police d'Aurillac";"15000";"15000"
"15015";"Auzers";"GN";"1009671";"Gendarmerie - Brigade de Mauriac";"15240";"15240"
"15016";"Ayrens";"GN";"1009655";"Gendarmerie - Brigade d'Aurillac";"15250";"15250"
