dateReferentiel	route	longueur	prD	depPrD	concessionPrD	absD	xD	yD	zD	prF	depPrF	concessionPrF	absF	cumulF	xF	yF	zF	anneeMesureTrafic	typeComptageTrafic	TMJA	RatioPL
2015-01-01	A0064	796	146	65	C	545	466238,31	6239043,41	0	147	65	C	341	136221	466942,64	6238673,76	0	2015	Permanent horaire	24048	8,3
2015-01-01	A0064	1481	147	65	C	341	466942,64	6238673,76	0	148	65	C	822	137702	468098,69	6237874,49	0	2015	Permanent horaire	24048	8,3
2015-01-01	A0064	4554	148	65	C	822	468098,69	6237874,49	0	153	65	C	376	142256	472427,77	6237397,87	0	2015	Permanent horaire	24048	8,3
2015-01-01	A0064	579	153	65	C	376	472427,77	6237397,87	0	153	65	C	955	142835	472982,58	6237353,35	0	2015	Permanent horaire	24048	8,3
2015-01-01	A0064	4075	153	65	C	955	472982,58	6237353,35	0	158	65	C	30	146910	475411,61	6234536,19	0	2015	Permanent horaire	24048	8,3
2015-01-01	A0064	11379	158	65	C	30	475411,61	6234536,19	0	169	65	C	409	158289	482147,34	6226787,19	0	2015	Permanent horaire	24044	8,4
2015-01-01	A0064	746	169	65	C	409	482147,34	6226787,19	0	170	65	C	155	159035	482851,74	6226613,12	0	2015	Permanent horaire	24044	8,4
2015-01-01	A0064	561	170	65	C	155	482851,74	6226613,12	0	170	65	C	716	159596	483222,04	6226196,18	0	2015	Permanent horaire	24044	8,4
2015-01-01	A0064	242	170	65	C	716	483222,04	6226196,18	0	170	65	C	958	159838	483419,73	6226058,39	0	2015	Permanent horaire	18499	10
2015-01-01	A0064	925	170	65	C	958	483419,73	6226058,39	0	171	65	C	883	160763	484307,08	6225814,18	0	2015	Permanent horaire	18499	10
2015-01-01	A0064	3118	171	65	C	883	484307,08	6225814,18	0	175	65	C	1	163881	487435,58	6225836,97	0	2015	Permanent horaire	18499	10
2015-01-01	A0064	11970	175	65	C	1	487435,58	6225836,97	0	186	65	C	971	175851	498809,68	6224497,35	0	2015	Permanent horaire	18527	10,2
2015-01-01	A0064	5465	186	65	C	971	498809,68	6224497,35	0	192	31	C	436	181316	504047,82	6225686,39	0	2015	Permanent horaire	18527	10,2
2015-01-01	A0064	13824	192	31	C	436	504047,82	6225686,39	0	206	31	C	260	195140	517546,61	6227677,24	0	2015	Permanent horaire	19417	9,7
2015-01-01	A0064	11989	206	31	C	260	517546,61	6227677,24	0	218	31	C	249	207129	529020,68	6226594,96	0	2015	Permanent horaire	21574	9,2
2015-01-01	A0064	3869	218	31	C	249	529020,68	6226594,96	0	222	31	C	118	210998	532471,83	6227679,18	0	2015	Permanent horaire	21574	9,2
2015-01-01	A0064	12152	222	31	C	118	532471,83	6227679,18	0	234	31	C	270	223150	539760,32	6236540,29	0				
2015-01-01	A0064	4930	234	31	C	270	539760,32	6236540,29	0	239	31	N	200	228080	543686,82	6239522,09	0	2015	Temporaire journalier	0	
2015-01-01	A0064	3800	239	31	N	200	543686,82	6239522,09	0	243	31	N	0	231880	546708,65	6241816,36	0	2015	Permanent horaire	34158	10,9
2015-01-01	A0064	3000	243	31	N	0	546708,65	6241816,36	0	246	31	N	0	234880	549102,41	6243634,37	0	2015	Temporaire journalier	0	
2015-01-01	A0064	8000	246	31	N	0	549102,41	6243634,37	0	254	31	N	0	242880	555474,33	6248475,22	0	2015	Permanent horaire	37159	11,6
2015-01-01	A0064	4000	254	31	N	0	555474,33	6248475,22	0	258	31	N	0	246880	558664,5	6250886,77	0	2015	Permanent horaire	0	
2015-01-01	A0064	1500	258	31	N	0	558664,5	6250886,77	0	259	31	N	500	248380	559552,17	6252044,81	0	2015	Temporaire journalier	0	
2015-01-01	A0064	1700	259	31	N	500	559552,17	6252044,81	0	261	31	N	200	250080	560081,19	6253655,48	0	2015	Temporaire journalier	0	
2015-01-01	A0064	1800	261	31	N	200	560081,19	6253655,48	0	263	31	N	0	251880	560735,39	6255328,98	0	2015	Temporaire journalier	0	
2015-01-01	A0064	1800	263	31	N	0	560735,39	6255328,98	0	264	31	N	800	253680	561353,76	6257015,56	0	2015	Temporaire journalier	0	
2015-01-01	A0064	4200	264	31	N	800	561353,76	6257015,56	0	269	31	N	0	257880	563044,07	6260847,36	0	2015	Permanent horaire	54491	9,2
2015-01-01	A0064	3000	269	31	N	0	563044,07	6260847,36	0	272	31	N	0	260880	563145,29	6263713,54	0	2015	Permanent horaire	52781	9,4
2015-01-01	A0064	1800	272	31	N	0	563145,29	6263713,54	0	273	31	N	800	262680	563950,24	6265317,13	0	2015	Permanent horaire	54734	9,3
2015-01-01	A0064	232	273	31	N	800	563950,24	6265317,13	0	274	31	N	89	262912	564068,55	6265520,9	0	2015	Permanent horaire	54734	9,3
2015-01-01	A0064	9031	274	31	N	89	564068,55	6265520,9	0	283	31	C	120	271943	570006,37	6272116,89	0				
2015-01-01	A0064	2580	283	31	C	120	570006,37	6272116,89	0	285	31	C	700	274523	571537,61	6274190,78	0	2015	Permanent horaire	113071	4
2015-01-01	A0064	280	285	31	C	700	571537,61	6274190,78	0	285	31	C	980	274803	571700,94	6274420,63	0	2015	Permanent horaire	128717	3,9
2015-01-01	A0064	1718	285	31	C	980	571700,94	6274420,63	0	287	31	C	698	276521	572571,05	6275731,78	0	2015	Permanent horaire	128717	3,9
2015-01-01	A0065	11180	0	33	C	0	446271,16	6386389,26	0	11	33	C	180	11180	441688,08	6377205,69	0	2015	Permanent horaire	7860	11,2
2015-01-01	A0065	19170	11	33	C	180	441688,08	6377205,69	0	30	33	C	350	30350	442146,83	6359167,84	0	2015	Permanent horaire	7173	10,9
2015-01-01	A0065	9930	30	33	C	350	442146,83	6359167,84	0	40	33	C	280	40280	439625,93	6349616,96	0	2015	Permanent horaire	7051	10,9
2015-01-01	A0065	18620	40	33	C	280	439625,93	6349616,96	0	58	40	C	900	58900	432680,6	6333146,63	0	2015	Permanent horaire	7051	10,9
2015-01-01	A0065	11720	58	40	C	900	432680,6	6333146,63	0	70	40	C	620	70620	427939,84	6322745,04	0	2015	Permanent horaire	6887	10,5
2015-01-01	A0065	28830	70	40	C	620	427939,84	6322745,04	0	99	40	C	450	99450	436266,4	6296726,49	0	2015	Permanent horaire	5986	9,8
2015-01-01	A0065	6450	99	40	C	450	436266,4	6296726,49	0	105	40	C	900	105900	435068,48	6290738,1	0	2015	Permanent horaire	7504	9,2
2015-01-01	A0065	11310	105	40	C	900	435068,48	6290738,1	0	117	40	C	210	117210	433881,11	6279854,32	0	2015	Permanent horaire	6265	9,6
2015-01-01	A0065	790	117	40	C	210	433881,11	6279854,32	0	118	64	C	0	118000	433556,36	6279140,6	0	2015	Permanent horaire	6265	9,6
2015-01-01	A0065	12060	118	64	C	0	433556,36	6279140,6	0	130	64	C	60	130060	431222,87	6268676,98	0	2015	Permanent horaire	6478	9,6
2015-01-01	A0065	20180	130	64	C	60	431222,87	6268676,98	0	150	64	C	240	150240	420323,13	6256745,83	0	2015	Permanent horaire	6192	9,4
2015-01-01	A0066	5500	0	31	C	0	590388,76	6259078,08	0	5	31	C	500	5500	588341,43	6255067,29	0	2015	Permanent horaire	14060	4,5
2015-01-01	A0066	15261	5	31	C	500	588341,43	6255067,29	0	20	31	C	761	20761	592357,95	6243354,96	0	2015	Permanent horaire	10810	5,1
2015-01-01	A0066	3690	20	31	C	761	592357,95	6243354,96	0	24	9	C	451	24451	590699,38	6240104,81	0	2015	Permanent horaire	10810	5,1
2015-01-01	A0066	1955	24	9	C	451	590699,38	6240104,81	0	26	31	C	406	26406	589631,74	6238478,77	0	2015	Permanent horaire	10810	5,1
2015-01-01	A0066	194	26	31	C	406	589631,74	6238478,77	0	26	31	C	600	26600	589578,99	6238348,93	0	2015	Permanent horaire	10810	5,1
2015-01-01	A0066	10100	26	31	C	600	589578,99	6238348,93	0	36	9	C	700	36700	587456,66	6228634,04	0	2015	Permanent horaire	9990	4
2015-01-01	A0066	2300	36	9	C	700	587456,66	6228634,04	0	38	9	C	1000	39000	588266,58	6226562,12	0				
2015-01-01	A0068	2577	0	31	C	0	577069,12	6283244,46	0	2	31	C	577	2577	579031,51	6284054,92	0	2015	Permanent horaire	50725	4,7
2015-01-01	A0068	7533	2	31	C	577	579031,51	6284054,92	0	10	31	C	110	10110	584218,83	6288538,56	0	2015	Permanent horaire	41370	5,1
2015-01-01	A0068	3406	10	31	C	110	584218,83	6288538,56	0	13	31	C	516	13516	584386,29	6291791,87	0	2015	Permanent horaire	33367	4,4
2015-01-01	A0068	3536	13	31	C	516	584386,29	6291791,87	0	17	31	C	52	17052	586541,89	6294502,55	0	2015	Permanent horaire	36140	4
2015-01-01	A0068	53	17	31	C	52	586541,89	6294502,55	0	17	31	C	105	17105	586585,73	6294526,06	0	2015	Permanent horaire	36140	4
2015-01-01	A0068	5005	17	31	C	105	586585,73	6294526,06	0	22	31	N	110	22110	591286,6	6295759,73	0	2015	Temporaire journalier	0	
2015-01-01	A0068	5080	22	31	N	110	591286,6	6295759,73	0	27	81	N	190	27190	596123,75	6296383,97	0				
2015-01-01	A0068	5810	27	81	N	190	596123,75	6296383,97	0	33	81	N	0	33000	600188,94	6300271,39	0	2015	Permanent horaire	26059	8,3
2015-01-01	A0068	8740	33	81	N	0	600188,94	6300271,39	0	41	81	N	740	41740	607162,85	6305341,18	0	2015	Permanent horaire	22983	7,5
2015-01-01	A0068	6750	41	81	N	740	607162,85	6305341,18	0	48	81	N	500	48490	612070,57	6309259,87	0	2015	Temporaire journalier	0	
2015-01-01	A0068	13487	48	81	N	500	612070,57	6309259,87	0	61	81	N	997	61977	623975,62	6313170,13	0	2015	Permanent horaire	24369	8,5
2015-01-01	A0071	1585	98	45	C	-159	614047,69	6757265,57	0	99	45	C	448	1585	614060,25	6755793,82	0				
2015-01-01	A0071	0,1	99	45	C	448	614060,25	6755793,82	0	99	45	C	448,1	1585,1	614060,32	6755793,75	0	2015	Permanent horaire	39434	13
2015-01-01	A0071	6130,9	99	45	C	448,1	614060,32	6755793,75	0	105	45	C	532	7716	615176,42	6749929,51	0	2015	Permanent horaire	39434	13
2015-01-01	A0071	316	105	45	C	532	615176,42	6749929,51	0	105	45	C	848	8032	615111,42	6749620,38	0	2015	Permanent horaire	39434	13
2015-01-01	A0071	19958	105	45	C	848	615111,42	6749620,38	0	125	45	C	788	27990	618446,02	6731096,5	0	2015	Permanent horaire	29142	14,1
2015-01-01	A0071	12259	125	45	C	788	618446,02	6731096,5	0	138	41	C	50	40249	624482,65	6720583,72	0	2015	Permanent horaire	29142	14,1
2015-01-01	A0071	18739	138	41	C	50	624482,65	6720583,72	0	156	41	C	796	58988	626195,19	6702395,23	0	2015	Permanent horaire	28287	14,1
2015-01-01	A0071	15155	156	41	C	796	626195,19	6702395,23	0	171	41	C	950	74143	627723,9	6688017,1	0	2015	Permanent horaire	27064	11,8
2015-01-01	A0071	1549	171	41	C	950	627723,9	6688017,1	0	173	41	C	497	75692	627624,91	6686465,24	0	2015	Permanent horaire	39013	12,9
2015-01-01	A0071	3510	173	41	C	497	627624,91	6686465,24	0	176	18	C	1000	79202	628995,15	6683486,68	0	2015	Permanent horaire	39013	12,9
2015-01-01	A0071	765	176	18	C	1000	628995,15	6683486,68	0	177	18	C	762	79967	629641,05	6683080,12	0	2015	Permanent horaire	39013	12,9
2015-01-01	A0071	5689	177	18	C	762	629641,05	6683080,12	0	183	18	C	458	85656	633346,67	6679006,64	0	2015	Permanent horaire	24593	13,5
2015-01-01	A0071	25848	183	18	C	458	633346,67	6679006,64	0	209	18	C	310	111504	649442,33	6660697,51	0	2015	Permanent horaire	23508	12,8
2015-01-01	A0071	41919	209	18	C	310	649442,33	6660697,51	0	251	18	C	229	153423	658374,39	6624445,61	0	2015	Permanent horaire	17483	6,9
2015-01-01	A0071	22965	251	18	C	229	658374,39	6624445,61	0	274	18	C	194	176388	666363,12	6603548,54	0	2015	Permanent horaire	17759	7,4
2015-01-01	A0071	6236	274	18	C	194	666363,12	6603548,54	0	280	3	C	430	182624	671668,95	6601144,23	0	2015	Permanent horaire	17759	7,4
2015-01-01	A0071	14520	280	3	C	430	671668,95	6601144,23	0	294	3	C	950	197144	678079,49	6588623,96	0	2015	Permanent horaire	17570	7,3
2015-01-01	A0071	23050	294	3	C	950	678079,49	6588623,96	0	318	3	C	0	220194	697518,58	6581087,07	0	2015	Permanent horaire	25746	17,1
2015-01-01	A0071	32300	318	3	C	0	697518,58	6581087,07	0	350	3	C	300	252494	710616,31	6555059,68	0	2015	Permanent horaire	23601	9
2015-01-01	A0071	2450	350	3	C	300	710616,31	6555059,68	0	352	3	C	750	254944	709325,28	6553009,81	0	2015	Permanent horaire	29921	11
2015-01-01	A0071	9290	352	3	C	750	709325,28	6553009,81	0	362	63	C	40	264234	708439,99	6544044,4	0	2015	Permanent horaire	29921	11
2015-01-01	A0071	2753	362	63	C	40	708439,99	6544044,4	0	364	63	C	793	266987	707780,89	6541444,07	0	2015	Permanent horaire	32041	11,1
2015-01-01	A0071	10107	364	63	C	793	707780,89	6541444,07	0	374	63	C	900	277094	711915,16	6532838,61	0	2015	Permanent horaire	34785	10,4
2015-01-01	A0071	5800	374	63	C	900	711915,16	6532838,61	0	380	63	C	700	282894	712463,44	6527088,34	0	2015	Permanent horaire	38603	9,3
2015-01-01	A0071	4300	380	63	C	700	712463,44	6527088,34	0	385	63	C	0	287194	711720,33	6522883,3	0	2015	Permanent horaire	42002	8,7
2015-01-01	A0071	2400	385	63	C	0	711720,33	6522883,3	0	387	63	C	400	289594	711097,95	6520581,84	0	2015	Permanent horaire	50416	7,9
2015-01-01	A0071	180	387	63	C	400	711097,95	6520581,84	0	387	63	C	580	289774	711049,63	6520408,77	0	2015	Permanent horaire	50416	7,9
2015-01-01	A0071	220	387	63	C	580	711049,63	6520408,77	0	387	63	C	800	289994	710998,42	6520195,22	0	2015	Permanent horaire	50416	7,9
2015-01-01	A0071	360	387	63	C	800	710998,42	6520195,22	0	388	63	C	160	290354	710944,97	6519840,02	0	2015	Permanent horaire	50416	7,9
2015-01-01	A0071	407	388	63	C	160	710944,97	6519840,02	0	388	63	C	567	290761	710907,02	6519435,51	0	2015	Permanent horaire	50416	7,9
2015-01-01	A0072	10909	85	42	C	-400	786843,6	6525301,05	0	95	42	C	509	10909	791957,25	6515716,52	0				
2015-01-01	A0072	12133	95	42	C	509	791957,25	6515716,52	0	107	42	C	642	23042	792752,73	6505014,51	0	2015	Permanent horaire	21530	15,1
2015-01-01	A0072	13307	107	42	C	642	792752,73	6505014,51	0	120	42	C	949	36349	799620,1	6494523,11	0	2015	Permanent horaire	27010	12,7
2015-01-01	A0072	2570	120	42	C	949	799620,1	6494523,11	0	123	42	C	519	38919	800813,03	6492219,43	0				
2015-01-01	A0072	36,4	0	42	N	0	811947,97	6482779,14	0	0	42	N	36,4	38955,4	811983,06	6482783,5	0	2015	Permanent horaire	81950	9,1
2015-01-01	A0072	6816,3	0	42	N	36,4	811983,06	6482783,5	0	6	42	N	897,7	45771,7	807205,24	6486407,85	0	2015	Permanent horaire	81950	9,1
2015-01-01	A0072	1157	6	42	N	897,7	807205,24	6486407,85	0	8	42	N	71,7	46928,7	806320,03	6487045,2	0	2015	Permanent horaire	81950	9,1
2015-01-01	A0072	834,6	8	42	N	71,7	806320,03	6487045,2	0	8	42	N	906,3	47763,3	805605,75	6487468,41	0	2015	Permanent horaire	81950	9,1
2015-01-01	A0072	301,7	8	42	N	906,3	805605,75	6487468,41	0	9	42	N	210	48065	805326,79	6487586,54	0	2015	Permanent horaire	81950	9,1
2015-01-01	A0072	447	9	42	N	210	805326,79	6487586,54	0	9	42	N	657	48512	804913,45	6487762,32	0	2015	Permanent horaire	82662	8,7
2015-01-01	A0072	308	9	42	N	657	804913,45	6487762,32	0	9	42	N	965	48820	804629,41	6487885,04	0	2015	Permanent horaire	82662	8,7
2015-01-01	A0072	5998	9	42	N	965	804629,41	6487885,04	0	16	42	N	11	54818	800819,68	6492228,86	0	2015	Permanent horaire	82662	8,7
2015-01-01	A0072	1159	16	42	N	11	800819,68	6492228,86	0	17	42	N	182	55977	800252,76	6493268,86	0	2015	Permanent horaire	82662	8,7
2015-01-01	A0075	2029	0	63	N	0	710907,02	6519435,51	0	1	63	N	1045	2029	710948,18	6517442,91	0				
2015-01-01	A0075	2676	2	63	N	0	710948,18	6517442,91	0	4	63	N	810	4705	711899,11	6514996,02	0	2015	Permanent horaire	65253	8,8
2015-01-01	A0075	1437	4	63	N	810	711899,11	6514996,02	0	6	63	N	210	6142	712004,98	6513583,7	0				
2015-01-01	A0075	3888	6	63	N	210	712004,98	6513583,7	0	9	63	N	956	10030	711482,5	6509825,29	0	2015	Permanent horaire	36693	5,4
2015-01-01	A0075	4907	9	63	N	956	711482,5	6509825,29	0	14	63	N	634	14937	713065,99	6505955,5	0				
2015-01-01	A0075	4115	14	63	N	634	713065,99	6505955,5	0	18	63	N	582	19052	715257,69	6502673,61	0	2015	Permanent horaire	0	
2015-01-01	A0075	11485	18	63	N	582	715257,69	6502673,61	0	29	63	N	1141	30537	720864,62	6495524,03	0				
2015-01-01	A0075	1139	30	63	N	0	720864,62	6495524,03	0	31	63	N	0	31676	720998,72	6494383,67	0	2015	Permanent horaire	25933	
2015-01-01	A0075	18644	31	63	N	0	720998,72	6494383,67	0	48	63	N	947	50320	721371,86	6477149,47	0				
2015-01-01	A0075	14997	49	43	N	0	721371,86	6477149,47	0	63	43	N	1000	65317	716939,19	6464089,08	0				
2015-01-01	A0075	4500	64	15	N	0	716939,19	6464089,08	0	68	15	N	500	69817	715992,42	6460302,12	0				
2015-01-01	A0075	16092	68	15	N	500	715992,42	6460302,12	0	84	15	N	600	85909	711047,7	6446241,29	0	2015	Permanent horaire	0	
2015-01-01	A0075	7830	84	15	N	600	711047,7	6446241,29	0	92	15	N	550	93739	708757,1	6439167,23	0	2015	Permanent horaire	15432	14,1
2015-01-01	A0075	3759	92	15	N	550	708757,1	6439167,23	0	96	15	N	300	97498	711324,56	6436810,72	0	2015	Permanent horaire	0	
2015-01-01	A0075	18280	96	15	N	300	711324,56	6436810,72	0	114	15	N	580	115778	718602,69	6420893,78	0	2015	Permanent horaire	15698	
2015-01-01	A0075	30	114	15	N	580	718602,69	6420893,78	0	114	15	N	610	115808	718613,36	6420866,89	0	2015	Permanent horaire	15698	
2015-01-01	A0075	13220	114	15	N	610	718613,36	6420866,89	0	127	48	N	799	129028	723133,13	6409494,72	0				
2015-01-01	A0075	6034	127	48	N	799	723133,13	6409494,72	0	133	48	N	830	135062	722987,14	6403732,1	0	2015	Permanent horaire	14221	13,9
2015-01-01	A0075	12112	133	48	N	830	722987,14	6403732,1	0	145	48	N	952	147174	719210,41	6393607,33	0				
2015-01-01	A0075	15006	146	48	N	0	719210,41	6393607,33	0	161	48	N	0	162180	719153,33	6379646,45	0	2015	Permanent horaire	0	
2015-01-01	A0075	724	161	48	N	0	719153,33	6379646,45	0	161	48	N	724	162904	719328,85	6378947,64	0				
2015-01-01	A0075	10281	161	48	N	724	719328,85	6378947,64	0	172	48	N	47	173185	715543,46	6371088,79	0	2015	Permanent horaire	0	
2015-01-01	A0075	1042	172	48	N	47	715543,46	6371088,79	0	173	48	N	145	174227	715230,36	6370132,97	0	2015	Permanent horaire	0	
2015-01-01	A0075	5972	173	48	N	145	715230,36	6370132,97	0	179	48	N	116	180199	711343,32	6366457,57	0	2015	Permanent horaire	0	
2015-01-01	A0075	180	179	48	N	116	711343,32	6366457,57	0	179	48	N	296	180379	711165,46	6366426,7	0	2015	Permanent horaire	0	
2015-01-01	A0075	116	179	48	N	296	711165,46	6366426,7	0	179	48	N	412	180495	711050,84	6366406,8	0				
2015-01-01	A0075	19953	180	12	N	0	711050,84	6366406,8	0	199	12	N	1000	200448	704836,99	6350994,05	0				
2015-01-01	A0075	2381	200	12	N	0	704836,99	6350994,05	0	201	12	N	991	202829	704698,35	6348776,25	0	2015	Permanent horaire	0	
2015-01-01	A0075	4239,9	201	12	N	991	704698,35	6348776,25	0	206	12	N	219,9	207068,9	705377,26	6344899,27	0	2015	Permanent horaire	0	
2015-01-01	A0075	8830,1	206	12	N	219,9	705377,26	6344899,27	0	215	12	N	50	215899	701647,52	6337663,33	0	2015	Permanent horaire	0	
2015-01-01	A0075	268	215	12	N	50	701647,52	6337663,33	0	215	12	N	318	216167	701816,01	6337456,91	0				
2015-01-01	A0075	626	215	12	N	318	701816,01	6337456,91	0	215	12	N	944	216793	702262,42	6337005,95	0				
2015-01-01	A0075	4740	215	12	N	944	702262,42	6337005,95	0	219	12	N	826	221533	701682,53	6332537,94	0				
2015-01-01	A0075	2630	219	12	N	826	701682,53	6332537,94	0	222	12	C	456	224163	701973,4	6329941,1	0				
2015-01-01	A0075	497	222	12	C	456	701973,4	6329941,1	0	222	12	C	953	224660	702093,57	6329445,06	0				
2015-01-01	A0075	29802	222	12	C	953	702093,57	6329445,06	0	252	12	N	695	254462	722649,59	6310615,18	0	2015	Permanent horaire	19620	13,2
2015-01-01	A0075	10	252	12	N	695	722649,59	6310615,18	0	252	12	N	705	254472	722652,31	6310605,48	0				
2015-01-01	A0075	26829	253	34	N	0	722652,31	6310605,48	0	279	34	N	1080	281301	728128,02	6288114,69	0				
2015-01-01	A0075	9246	280	34	N	0	728128,02	6288114,69	0	289	34	N	283	290547	736026,1	6284236,89	0	2015	Permanent horaire	23553	5,7
2015-01-01	A0075	1165	289	34	N	283	736026,1	6284236,89	0	290	34	N	450	291712	736254,74	6283124,41	0	2015	Permanent horaire	23553	5,7
2015-01-01	A0075	40024	290	34	N	450	736254,74	6283124,41	0	330	34	N	475	331736	722291,98	6251558,13	0				
2015-01-01	A0075	1925	330	34	N	475	722291,98	6251558,13	0	332	34	C	400	333661	722882,35	6249751,21	0				
2015-01-01	A0075	160	332	34	C	400	722882,35	6249751,21	0	332	34	C	560	333821	723024,06	6249655,18	0	2015	Permanent horaire	20438	11,2
2015-01-01	A0075	1110	332	34	C	560	723024,06	6249655,18	0	333	34	C	670	334931	723902,16	6248934,56	0	2015	Permanent horaire	20438	11,2
2015-01-01	A0075	260	333	34	C	670	723902,16	6248934,56	0	333	34	C	930	335191	723668,89	6248784,06	0	2015	Permanent horaire	20438	11,2
2015-01-01	A0077	5347	0	77	C	0	682584,02	6791479,14	0	6	77	C	90	5347	682652,58	6785822,32	0	2015	Permanent horaire	16530	12,3
2015-01-01	A0077	1368	6	77	C	90	682652,58	6785822,32	0	7	77	C	458	6715	681992,05	6784592,67	0	2015	Permanent horaire	11722	14,8
2015-01-01	A0077	979	7	77	C	458	681992,05	6784592,67	0	8	45	C	443	7694	681607,62	6783740,87	0	2015	Permanent horaire	11722	14,8
2015-01-01	A0077	1530	8	45	C	443	681607,62	6783740,87	0	10	77	C	20	9224	680724,53	6782450,97	0	2015	Permanent horaire	11722	14,8
2015-01-01	A0077	10950	10	77	C	20	680724,53	6782450,97	0	20	45	C	970	20174	675504,82	6773279,27	0	2015	Permanent horaire	11722	14,8
2015-01-01	A0077	7144	20	45	C	970	675504,82	6773279,27	0	28	45	C	114	27318	675851,27	6766256,83	0	2015	Permanent horaire	13682	14,4
2015-01-01	A0077	26314	28	45	C	114	675851,27	6766256,83	0	54	45	C	428	53632	678681,79	6740783,15	0	2015	Permanent horaire	10911	21,2
2015-01-01	A0077	13194	54	45	C	428	678681,79	6740783,15	0	67	45	C	622	66826	681212,28	6728289,16	0	2015	Permanent horaire	8705	21
2015-01-01	A0077	13398	67	45	C	622	681212,28	6728289,16	0	81	45	C	20	80224	690599,55	6718999,54	0	2015	Permanent horaire	9646	23,7
2015-01-01	A0077	2210	81	45	C	20	690599,55	6718999,54	0	83	45	C	230	82434	691369,27	6716944,47	0	2015	Permanent horaire	8491	19,5
2015-01-01	A0077	14720	83	45	C	230	691369,27	6716944,47	0	97	58	C	950	97154	695389,32	6703599,82	0	2015	Permanent horaire	8491	19,5
2015-01-01	A0077	2020	97	58	C	950	695389,32	6703599,82	0	99	58	C	970	99174	695943,01	6701677,52	0	2015	Permanent horaire	7876	26,8
2015-01-01	A0077	580	99	58	C	970	695943,01	6701677,52	0	100	58	C	550	99754	695894,27	6701103,53	0	2015	Permanent horaire	14968	15,2
2015-01-01	A0077	13339	100	58	C	550	695894,27	6701103,53	0	113	58	N	900	113093	696301,32	6688877,21	0	2015	Temporaire journalier	0	
2015-01-01	A0077	26006	113	58	N	900	696301,32	6688877,21	0	139	58	N	600	139099	705989,42	6666378,25	0	2015	Permanent horaire	14096	20
